time 	 T1 	 T2 	 T3 	 H1 	  p1 	 p2 	 MFC_soll 	 MFC_ist 
 17:36:37.447982	-199.92	99.96	72.73	0.028149814488000253	3352 	1999 	200 	 197 	  
 17:36:37.966878	-199.92	99.96	72.76	0.02788936331600027	3352 	1998 	200 	 197 	  
 17:36:38.483461	-199.92	99.96	72.76	0.02790386406800027	3352 	1998 	200 	 197 	  
 17:36:39.000352	-199.92	99.96	72.78	0.027918328392000275	3353 	1998 	200 	 197 	  
 17:36:39.513210	-199.92	99.98	72.78	0.027932801340000275	3353 	1998 	200 	 197 	  
 17:36:40.029381	-199.92	99.98	72.74	0.027829981352000214	3353 	1998 	200 	 197 	  
 17:36:40.544401	-199.92	99.98	72.69	0.027837207746000216	3352 	1998 	200 	 197 	  
 17:36:41.064144	-199.92	99.98	72.69	0.027844418026000215	3353 	1998 	200 	 197 	  
 17:36:41.575827	-199.92	99.94	72.67	0.02785170838600021	3352 	1998 	200 	 197 	  
 17:36:42.092328	-199.92	99.94	72.67	0.028093199828000247	3352 	1998 	200 	 197 	  
 17:36:42.611098	-199.92	99.89	72.73	0.02811485024000025	3353 	1998 	200 	 197 	  
 17:36:43.127055	-199.92	99.92	72.73	0.028429795530000235	3353 	1998 	200 	 197 	  
 17:36:43.646907	-199.92	99.92	72.68	0.02829368912200023	3352 	1998 	200 	 197 	  
 17:36:44.163793	-199.92	99.91	72.68	0.02832285672200022	3352 	1998 	200 	 197 	  
 17:36:44.680695	-199.92	99.91	72.69	0.02841042173700025	3352 	1998 	200 	 197 	  
 17:36:45.197692	-199.92	99.99	72.69	0.028442985177000252	3352 	1998 	200 	 197 	  
 17:36:45.715936	-199.92	99.99	72.68	0.028006597191000265	3352 	1998 	200 	 197 	  
 17:36:46.232431	-199.92	99.93	72.68	0.02801022489900027	3352 	1998 	200 	 197 	  
 17:36:46.749268	-199.92	99.93	72.69	0.0283655331540002	3352 	1998 	200 	 197 	  
 17:36:47.263804	-199.92	99.93	72.69	0.028390858167000196	3352 	1998 	200 	 197 	  
 17:36:47.779497	-199.92	99.93	72.68	0.028416119578000193	3352 	1998 	200 	 197 	  
 17:36:48.293616	-199.92	99.93	72.68	0.02844139044600019	3353 	1998 	200 	 197 	  
 17:36:48.813534	-199.92	99.93	72.67	0.02846653121900019	3353 	1998 	200 	 197 	  
 17:36:49.331490	-199.92	99.93	72.67	0.02849200720100019	3352 	1998 	200 	 197 	  
 17:36:49.844451	-199.92	99.93	72.68	0.028517387045000186	3352 	1999 	200 	 197 	  
 17:36:50.364836	-199.92	99.91	72.68	0.028542522134000183	3352 	1999 	200 	 197 	  
 17:36:50.876724	-199.92	99.91	72.57	0.02868536674300024	3353 	1999 	200 	 197 	  
 17:36:51.393850	-199.92	99.85	72.57	0.028717555333000244	3352 	1999 	200 	 197 	  
 17:36:51.907446	-199.92	99.85	72.59	0.029101853563000258	3352 	1999 	200 	 197 	  
 17:36:52.423509	-199.92	99.85	72.59	0.02915588477800026	3352 	1999 	200 	 197 	  
 17:36:52.943081	-199.92	99.85	72.62	0.02920996775800026	3353 	1999 	200 	 197 	  
 17:36:53.459091	-199.92	99.85	72.64	0.029264522818000266	3352 	1998 	200 	 197 	  
 17:36:53.976333	-199.92	99.85	72.64	0.02931881401300027	3352 	1998 	200 	 197 	  
 17:36:54.488080	-199.92	99.85	72.67	0.02937301427800027	3353 	1999 	200 	 197 	  
 17:36:55.007609	-199.92	99.85	72.67	0.029426858488000272	3353 	1999 	200 	 197 	  
 17:36:55.522365	-199.92	99.85	72.67	0.02948140724800027	3353 	1998 	200 	 197 	  
 17:36:56.036171	-199.92	99.85	72.67	0.02953534763800028	3353 	1998 	200 	 197 	  
 17:36:56.554037	-199.92	99.85	72.66	0.02958940237300028	3353 	1998 	200 	 197 	  
 17:36:57.072442	-199.92	99.87	72.66	0.02964367319800028	3352 	1998 	200 	 197 	  
 17:36:57.587838	-199.92	99.87	72.64	0.029580848053000226	3353 	1998 	200 	 197 	  
 17:36:58.107083	-199.92	99.87	72.64	0.029627749089000226	3353 	1998 	200 	 197 	  
 17:36:58.619963	-199.92	99.87	72.64	0.02967500038400022	3353 	1998 	200 	 197 	  
 17:36:59.139349	-199.92	99.87	72.64	0.02972176728600022	3352 	1999 	200 	 197 	  
 17:36:59.657056	-199.92	99.87	72.66	0.02976893659000022	3353 	1999 	200 	 197 	  
 17:37:00.172926	-199.92	99.93	72.66	0.029816047927000214	3353 	1999 	200 	 197 	  
 17:37:00.689530	-199.92	99.93	72.66	0.0295113744100002	3352 	1999 	200 	 197 	  
 17:37:01.203885	-199.92	99.93	72.66	0.0295366391530002	3352 	1998 	200 	 197 	  
 17:37:01.722006	-199.92	99.93	72.61	0.0295618425480002	3353 	1998 	200 	 197 	  
 17:37:02.241185	-199.92	99.88	72.61	0.029587230477000192	3353 	1998 	200 	 197 	  
 17:37:02.753907	-199.92	99.88	72.57	0.029905841513000256	3352 	1999 	200 	 197 	  
 17:37:03.269769	-199.92	99.93	72.57	0.02994891016100026	3353 	1998 	200 	 197 	  
 17:37:03.786983	-199.92	99.93	72.57	0.029699187399000192	3353 	1998 	200 	 197 	  
 17:37:04.305646	-199.92	99.94	72.57	0.02972453088500019	3353 	1998 	200 	 197 	  
 17:37:04.821128	-199.92	99.94	72.57	0.02969131473100024	3352 	1998 	200 	 197 	  
 17:37:05.336934	-199.92	99.96	72.57	0.029713008991000236	3352 	1998 	200 	 197 	  
 17:37:05.853613	-199.92	99.96	72.57	0.029617422215000265	3353 	1998 	200 	 197 	  
 17:37:06.373037	-199.92	99.92	72.46	0.029631889227000267	3353 	1998 	200 	 197 	  
 17:37:06.886498	-199.92	99.88	72.46	0.02988103336300022	3353 	1998 	200 	 197 	  
 17:37:07.403151	-199.92	99.88	72.54	0.030144164255000258	3353 	1998 	200 	 197 	  
 17:37:07.916461	-199.92	99.98	72.54	0.030187565711000258	3352 	1998 	200 	 197 	  
 17:37:08.434725	-199.92	99.98	72.5	0.029644751953000214	3352 	1998 	200 	 197 	  
 17:37:08.947927	-199.92	99.98	72.5	0.02965199318700021	3353 	1998 	200 	 197 	  
 17:37:09.464317	-199.92	99.98	72.52	0.029659178015000207	3353 	1998 	200 	 197 	  
 17:37:09.979106	-199.92	99.93	72.52	0.029666407475000205	3353 	1998 	200 	 197 	  
 17:37:10.494111	-199.92	99.93	72.5	0.02996668348800019	3353 	1998 	200 	 197 	  
 17:37:11.009894	-199.92	99.91	72.5	0.029991867381000185	3353 	1998 	200 	 197 	  
 17:37:11.524365	-199.92	99.91	72.55	0.030134361710000244	3352 	1998 	200 	 197 	  
 17:37:12.038407	-199.92	99.96	72.55	0.030166773383000247	3353 	1998 	200 	 197 	  
 17:37:12.558361	-199.92	99.96	72.57	0.029906195819000267	3353 	1999 	200 	 197 	  
 17:37:13.072220	-199.92	99.92	72.57	0.029920725271000266	3353 	1998 	200 	 197 	  
 17:37:13.588042	-199.92	99.92	72.57	0.03016950137500022	3353 	1998 	200 	 197 	  
 17:37:14.103341	-199.92	99.94	72.57	0.030198443071000218	3353 	1998 	200 	 197 	  
 17:37:14.624430	-199.92	99.94	72.5	0.030110085713000244	3352 	1998 	200 	 197 	  
 17:37:15.141053	-199.92	99.96	72.5	0.03013192961900024	3353 	1998 	200 	 197 	  
 17:37:15.666135	-199.92	99.96	72.54	0.03003642423900027	3353 	1998 	200 	 197 	  
 17:37:16.181993	-199.92	99.92	72.54	0.030051097359000273	3352 	1998 	200 	 197 	  
 17:37:16.696252	-199.92	99.92	72.5	0.030300043815000233	3352 	1998 	200 	 197 	  
 17:37:17.216118	-199.92	99.92	72.5	0.030328842263000227	3353 	1998 	200 	 197 	  
 17:37:17.744232	-199.92	99.92	72.5	0.030357896407000227	3353 	1998 	200 	 197 	  
 17:37:18.259629	-199.92	99.96	72.5	0.030387526567000226	3353 	1998 	200 	 197 	  
 17:37:18.776008	-199.92	99.96	72.57	0.030181929795000274	3352 	1998 	200 	 197 	  
 17:37:19.292811	-199.92	99.99	72.55	0.030196388407000275	3352 	1998 	200 	 197 	  
 17:37:19.806680	-199.92	99.89	72.55	0.030035006028000272	3352 	1998 	200 	 197 	  
 17:37:20.327394	-199.92	99.89	72.55	0.030624646090000242	3353 	1998 	200 	 197 	  
 17:37:20.846225	-199.92	99.94	72.55	0.03066466891900024	3352 	1998 	200 	 197 	  
 17:37:21.364509	-199.92	99.94	72.61	0.030411459821000256	3352 	1998 	200 	 197 	  
 17:37:21.880597	-199.92	99.93	72.61	0.030433227749000258	3352 	1998 	200 	 197 	  
 17:37:22.400542	-199.92	99.93	72.54	0.030513567119000207	3353 	1998 	200 	 197 	  
 17:37:22.916022	-199.92	99.91	72.54	0.030538993366000203	3352 	1998 	200 	 197 	  
 17:37:23.433772	-199.92	99.91	72.55	0.030681468606000267	3352 	1998 	200 	 197 	  
 17:37:23.954700	-199.92	99.93	72.55	0.03071408685600027	3352 	1998 	200 	 197 	  
 17:37:24.473108	-199.92	99.93	72.59	0.030629612328000207	3353 	1998 	200 	 197 	  
 17:37:24.990424	-199.92	99.94	72.59	0.0306550143200002	3353 	1998 	200 	 197 	  
 17:37:25.505542	-199.92	99.94	72.54	0.030621741592000252	3353 	1998 	200 	 197 	  
 17:37:26.023112	-199.92	99.99	72.54	0.030643376548000253	3352 	1998 	200 	 197 	  
 17:37:26.538910	-199.92	99.99	72.59	0.030371999538000266	3352 	1998 	200 	 197 	  
 17:37:27.055719	-199.92	99.98	72.59	0.030375610124000276	3353 	1998 	200 	 197 	  
 17:37:27.571362	-199.92	99.98	72.59	0.030437845450000226	3353 	1998 	200 	 197 	  
 17:37:28.087528	-199.92	99.94	72.59	0.030445064452000223	3352 	1998 	200 	 197 	  
 17:37:28.602905	-199.92	99.94	72.57	0.030686743424000257	3352 	1998 	200 	 197 	  
 17:37:29.122808	-199.92	99.98	72.57	0.030708389258000263	3352 	1998 	200 	 197 	  
 17:37:29.639694	-199.92	99.98	72.61	0.030495681886000228	3352 	1998 	200 	 197 	  
 17:37:30.157121	-199.92	99.94	72.61	0.030502904304000218	3353 	1998 	200 	 197 	  
 17:37:30.674465	-199.92	99.94	72.66	0.030744636238000254	3352 	1998 	200 	 197 	  
 17:37:31.196789	-199.92	99.99	72.64	0.030766364686000254	3352 	1998 	200 	 197 	  
 17:37:31.714501	-199.92	100.08	72.64	0.030495020954000272	3352 	1998 	200 	 197 	  
 17:37:32.228547	-199.92	100.08	72.64	0.029970971626000254	3353 	1998 	200 	 197 	  
 17:37:32.744617	-199.92	99.94	72.64	0.029942242506000256	3352 	1998 	200 	 197 	  
 17:37:33.257241	-199.92	99.94	72.62	0.030733959362000265	3352 	1998 	200 	 197 	  
 17:37:33.774764	-199.92	99.93	72.62	0.030755447654000262	3353 	1998 	200 	 197 	  
 17:37:34.292894	-199.92	99.93	72.6	0.03083580628100021	3353 	1998 	200 	 197 	  
 17:37:34.806570	-199.92	99.99	72.6	0.030861194651000203	3352 	1998 	200 	 197 	  
 17:37:35.324232	-199.92	99.99	72.64	0.030534790383000273	3353 	1998 	200 	 197 	  
 17:37:35.840617	-199.92	100.03	72.64	0.030538414017000276	3352 	1998 	200 	 197 	  
 17:37:36.355127	-199.92	100.03	72.69	0.030307569932000247	3352 	1998 	200 	 197 	  
 17:37:36.873668	-199.92	100.05	72.69	0.030296765222000244	3352 	1998 	200 	 197 	  
 17:37:37.390256	-199.92	100.05	72.64	0.030168616287000266	3352 	1998 	200 	 197 	  
 17:37:37.908940	-199.92	100.01	72.64	0.030150535707000266	3352 	1998 	200 	 197 	  
 17:37:38.425059	-199.92	100.01	72.61	0.030366904919000216	3353 	1998 	200 	 197 	  
 17:37:38.942583	-199.92	99.94	72.61	0.030363292086000217	3352 	1998 	200 	 197 	  
 17:37:39.457615	-199.92	99.94	72.64	0.030770028094000257	3352 	1998 	200 	 197 	  
 17:37:39.979559	-199.92	100.03	72.64	0.03079170131200026	3352 	1998 	200 	 197 	  
 17:37:40.493011	-199.92	100.03	72.66	0.03028576142500024	3352 	1998 	200 	 197 	  
 17:37:41.009031	-199.92	100.03	72.66	0.030274957996000246	3352 	1998 	200 	 197 	  
 17:37:41.526378	-199.92	100.03	72.57	0.03026412046300024	3352 	1998 	200 	 197 	  
 17:37:42.042923	-199.92	100.08	72.57	0.030253257289000236	3352 	1998 	200 	 197 	  
 17:37:42.559557	-199.92	100.08	72.61	0.029949386601000254	3353 	1998 	200 	 197 	  
 17:37:43.077842	-199.92	99.96	72.61	0.02992045509700025	3352 	1998 	200 	 197 	  
 17:37:43.595800	-199.92	100.01	72.6	0.030594996141000273	3352 	1998 	200 	 197 	  
 17:37:44.111526	-199.92	100.01	72.6	0.030316377701000215	3353 	1998 	200 	 197 	  
 17:37:44.625998	-199.92	100.01	72.67	0.030312767619000217	3353 	1998 	200 	 197 	  
 17:37:45.145183	-199.92	100.01	72.66	0.03030916631500021	3353 	1998 	200 	 197 	  
 17:37:45.662899	-199.92	100.05	72.66	0.03030553202000021	3352 	1998 	200 	 197 	  
 17:37:46.179000	-199.92	100.05	72.57	0.030067411960000255	3352 	1998 	200 	 197 	  
 17:37:46.693824	-199.92	100.05	72.57	0.030049348425000254	3352 	1998 	200 	 197 	  
 17:37:47.213115	-199.92	100.05	72.64	0.03003132958500026	3352 	1998 	200 	 197 	  
 17:37:47.729787	-199.92	100.08	72.64	0.03001315440000026	3352 	1998 	200 	 197 	  
 17:37:48.243650	-199.92	100.08	72.66	0.029819162304000252	3352 	1998 	200 	 197 	  
 17:37:48.762661	-199.92	100.01	72.66	0.029790444440000254	3352 	1998 	200 	 197 	  
 17:37:49.278487	-199.92	100.01	72.74	0.03017181136300021	3352 	1998 	200 	 197 	  
 17:37:49.795687	-199.92	100.03	72.74	0.030168200581000212	3352 	1998 	200 	 197 	  
 17:37:50.311353	-199.92	100.03	72.61	0.030047339381000234	3352 	1998 	200 	 197 	  
 17:37:50.829239	-199.92	100.08	72.61	0.030036510395000233	3352 	1998 	200 	 197 	  
 17:37:51.346000	-199.92	100.08	72.64	0.02973250877900025	3352 	1998 	200 	 197 	  
 17:37:51.862026	-199.92	100.03	72.64	0.02970357016300025	3352 	1998 	200 	 197 	  
 17:37:52.377345	-199.92	100.03	72.64	0.02996773361700024	3352 	1998 	200 	 197 	  
 17:37:52.890015	-199.92	100.08	72.64	0.029956911918000238	3352 	1998 	200 	 197 	  
 17:37:53.407055	-199.92	100.08	72.59	0.02965320239800025	3352 	1998 	200 	 197 	  
 17:37:53.923673	-199.92	100.08	72.59	0.02962424815800025	3352 	1998 	200 	 197 	  
 17:37:54.437558	-199.92	100.08	72.64	0.02959525925400025	3352 	1998 	200 	 197 	  
 17:37:54.950112	-199.92	100.1	72.64	0.02956653999000025	3352 	1998 	200 	 197 	  
 17:37:55.467340	-199.92	100.1	72.64	0.029420661210000275	3352 	1998 	200 	 197 	  
 17:37:55.981544	-199.92	100.06	72.64	0.02938445525000028	3352 	1998 	200 	 197 	  
 17:37:56.491246	-199.92	100.05	72.69	0.029582858682000234	3352 	1998 	200 	 197 	  
 17:37:57.010308	-199.92	100.05	72.69	0.029619982362000263	3352 	1998 	200 	 197 	  
 17:37:57.525925	-199.92	100.1	72.66	0.02960181540200026	3352 	1998 	200 	 197 	  
 17:37:58.040068	-199.92	100.1	72.66	0.029290795292000286	3352 	1998 	200 	 197 	  
 17:37:58.553287	-199.92	100.1	72.66	0.029254805282000286	3352 	1998 	200 	 197 	  
 17:37:59.071041	-199.92	100.1	72.68	0.029218879952000287	3352 	1998 	200 	 197 	  
 17:37:59.588534	-199.92	100.06	72.68	0.029182561922000288	3352 	1998 	200 	 197 	  
 17:38:00.105560	-199.92	100.06	72.71	0.029380830660000242	3352 	1998 	200 	 197 	  
 17:38:00.622182	-199.92	100.13	72.71	0.029359116996000238	3352 	1998 	200 	 197 	  
 17:38:01.135264	-199.92	100.13	72.74	0.028927102210000277	3352 	1998 	200 	 197 	  
 17:38:01.648743	-199.92	100.03	72.74	0.028880410383000283	3352 	1998 	200 	 197 	  
 17:38:02.164355	-199.92	100.03	72.71	0.02941962640000025	3352 	1998 	200 	 197 	  
 17:38:02.680620	-199.92	100.17	72.71	0.029408820430000246	3352 	1998 	200 	 197 	  
 17:38:03.197649	-199.92	100.17	72.82	0.028577384895000245	3352 	1998 	200 	 197 	  
 17:38:03.714837	-199.92	100.1	72.82	0.028515858444000248	3352 	1998 	200 	 197 	  
 17:38:04.228238	-199.92	100.1	72.74	0.028864655284000288	3352 	1998 	200 	 197 	  
 17:38:04.744847	-199.92	100.1	72.74	0.02882871721400029	3352 	1998 	200 	 197 	  
 17:38:05.260996	-199.92	100.1	72.74	0.028792554584000287	3352 	1998 	200 	 197 	  
 17:38:05.775336	-199.92	100.08	72.74	0.028756424154000298	3352 	1998 	200 	 197 	  
 17:38:06.289274	-199.92	100.08	72.68	0.028837621114000275	3352 	1998 	200 	 197 	  
 17:38:06.807895	-199.92	100.1	72.68	0.028808840586000268	3352 	1998 	200 	 197 	  
 17:38:07.324161	-199.92	100.1	72.71	0.028662537116000295	3352 	1998 	200 	 197 	  
 17:38:07.838222	-199.92	100.15	72.71	0.028626398496000297	3352 	1998 	200 	 197 	  
 17:38:08.356907	-199.92	100.15	72.78	0.02829742209100023	3352 	1998 	200 	 197 	  
 17:38:08.871107	-199.92	100.0	72.78	0.028242855376000228	3352 	1998 	200 	 197 	  
 17:38:09.385575	-199.92	100.03	72.75	0.029067855376000262	3352 	1998 	200 	 197 	  
 17:38:09.900432	-199.92	100.03	72.75	0.028892050834000253	3352 	1998 	200 	 197 	  
 17:38:10.415632	-199.92	100.01	72.75	0.028881260488000254	3352 	1998 	200 	 197 	  
 17:38:10.930344	-199.92	100.01	72.75	0.028987654088000234	3352 	1998 	200 	 197 	  
 17:38:11.445511	-199.92	100.08	72.81	0.02898405110400023	3352 	1998 	200 	 197 	  
 17:38:11.962075	-199.92	100.08	72.75	0.02857020175200027	3352 	1998 	200 	 197 	  
 17:38:12.478774	-199.92	100.03	72.75	0.02854127416800027	3352 	1998 	200 	 197 	  
 17:38:12.991943	-199.92	100.03	72.76	0.028805423489000247	3352 	1998 	200 	 197 	  
 17:38:13.506940	-199.92	100.05	72.76	0.02879464694000025	3352 	1998 	200 	 197 	  
 17:38:14.021505	-199.92	100.05	72.8	0.02866658561000027	3353 	1998 	200 	 197 	  
 17:38:14.536442	-199.92	100.1	72.8	0.028648612270000273	3353 	1998 	200 	 197 	  
 17:38:15.051732	-199.92	100.1	72.82	0.028337566680000294	3353 	1998 	200 	 197 	  
 17:38:15.565920	-199.92	100.06	72.82	0.028301496380000297	3353 	1998 	200 	 197 	  
 17:38:16.083428	-199.92	100.06	72.76	0.028499858526000253	3353 	1998 	200 	 197 	  
 17:38:16.597004	-199.92	100.1	72.76	0.028478123484000254	3353 	1998 	200 	 197 	  
 17:38:17.110642	-199.92	100.1	72.76	0.028222242604000296	3352 	1998 	200 	 197 	  
 17:38:17.625007	-199.92	100.03	72.76	0.028186287944000306	3352 	1998 	200 	 197 	  
 17:38:18.142119	-199.92	100.03	72.78	0.028560486279000263	3353 	1998 	200 	 197 	  
 17:38:18.659693	-199.92	100.07	72.78	0.028549626927000263	3353 	1998 	200 	 197 	  
 17:38:19.173171	-199.92	100.07	72.74	0.02830426580100031	3352 	1998 	200 	 197 	  
 17:38:19.692044	-199.92	100.14	72.74	0.02827910537900031	3353 	1998 	200 	 197 	  
 17:38:20.210850	-199.92	100.14	72.75	0.027843255825000274	3352 	1998 	200 	 197 	  
 17:38:20.726517	-199.92	100.12	72.75	0.02779231513100027	3352 	1998 	200 	 197 	  
 17:38:21.239038	-199.92	100.12	72.76	0.027859082851000243	3352 	1998 	200 	 197 	  
 17:38:21.760580	-199.92	100.15	72.76	0.02781594851500024	3352 	1998 	200 	 197 	  
 17:38:22.271287	-199.92	100.15	72.75	0.027596289820000237	3352 	1998 	200 	 197 	  
 17:38:22.788208	-199.92	100.15	72.75	0.027542556175000236	3352 	1998 	200 	 197 	  
 17:38:23.304534	-199.92	100.05	72.78	0.027488388880000235	3351 	1998 	200 	 197 	  
 17:38:23.822619	-199.92	100.05	72.78	0.02802031747000028	3351 	1998 	200 	 197 	  
 17:38:24.337392	-199.92	100.08	72.78	0.028002184495000283	3350 	1998 	200 	 197 	  
 17:38:24.856480	-199.92	100.08	72.78	0.027808298743000278	3349 	1998 	200 	 197 	  
 17:38:25.371840	-199.92	100.13	72.78	0.027779288279000273	3349 	1998 	200 	 197 	  
 17:38:25.886373	-199.92	100.13	72.78	0.02745739051900029	3348 	1997 	200 	 197 	  
 17:38:26.401739	-199.92	100.06	72.78	0.02741056801600029	3348 	1998 	200 	 197 	  
 17:38:26.915991	-199.92	100.06	72.75	0.02777392264400026	3347 	1997 	200 	 197 	  
 17:38:27.432325	-199.92	100.03	72.75	0.027752324060000257	3347 	1998 	200 	 197 	  
 17:38:27.946432	-199.92	100.03	72.8	0.02790648104600026	3348 	1998 	200 	 197 	  
 17:38:28.462387	-199.92	100.07	72.8	0.027895663841000267	3348 	1997 	200 	 197 	  
 17:38:28.978057	-199.92	100.07	72.76	0.02765043094800031	3347 	1997 	200 	 197 	  
 17:38:29.490750	-199.92	99.99	72.76	0.027625113481000312	3347 	1997 	200 	 197 	  
 17:38:30.005198	-199.92	99.99	72.78	0.0280686952410003	3347 	1997 	200 	 197 	  
 17:38:30.518701	-199.92	100.01	72.78	0.028072296377000306	3347 	1997 	200 	 197 	  
 17:38:31.034688	-199.92	100.01	72.78	0.02795870185600025	3347 	1997 	200 	 197 	  
 17:38:31.551170	-199.92	99.99	72.78	0.027955089947000248	3347 	1997 	200 	 197 	  
 17:38:32.069168	-199.92	99.99	72.89	0.028068705321000306	3347 	1997 	200 	 197 	  
 17:38:32.583222	-199.92	99.96	72.89	0.02807233130700031	3348 	1997 	200 	 197 	  
 17:38:33.098252	-199.92	99.96	72.8	0.028251724819000314	3348 	1997 	200 	 197 	  
 17:38:33.614186	-199.92	100.0	72.8	0.02826614565900032	3348 	1997 	200 	 197 	  
 17:38:34.128268	-199.92	100.0	72.88	0.028046145659000286	3348 	1997 	200 	 197 	  
 17:38:34.643905	-199.92	100.0	72.88	0.028046145659000286	3348 	1997 	200 	 197 	  
 17:38:35.162790	-199.92	99.98	72.83	0.028046145659000286	3348 	1997 	200 	 197 	  
 17:38:35.677989	-199.92	99.98	72.83	0.02816341004900026	3348 	1997 	200 	 197 	  
 17:38:36.195494	-199.92	99.98	72.8	0.028170622835000256	3348 	1997 	200 	 197 	  
 17:38:36.711137	-199.92	99.98	72.8	0.028177867905000254	3348 	1997 	200 	 197 	  
 17:38:37.225339	-199.92	100.03	72.87	0.028185100837000248	3348 	1997 	200 	 197 	  
 17:38:37.741044	-199.92	100.03	72.87	0.027899302364000265	3349 	1997 	200 	 197 	  
 17:38:38.260965	-199.92	100.03	72.9	0.02788849368500027	3350 	1997 	200 	 197 	  
 17:38:38.778953	-199.92	100.03	72.89	0.02787755339900027	3350 	1997 	200 	 197 	  
 17:38:39.292329	-199.92	100.05	72.89	0.027866697596000266	3350 	1997 	200 	 197 	  
 17:38:39.808215	-199.92	100.05	72.85	0.027738729436000288	3350 	1997 	200 	 197 	  
 17:38:40.328590	-199.92	100.07	72.85	0.027720673426000292	3350 	1997 	200 	 197 	  
 17:38:40.843572	-199.92	100.07	72.92	0.02758517505100032	3350 	1997 	200 	 197 	  
 17:38:41.362795	-199.92	100.03	72.92	0.02755994093300032	3349 	1997 	200 	 197 	  
 17:38:41.879249	-199.92	100.03	72.85	0.027769037250000274	3349 	1997 	200 	 197 	  
 17:38:42.394540	-199.92	100.13	72.85	0.02775819171600027	3349 	1997 	200 	 197 	  
 17:38:42.914660	-199.92	100.13	72.83	0.027161300235000307	3349 	1997 	200 	 197 	  
 17:38:43.432533	-199.92	100.06	72.83	0.02711396931500031	3349 	1997 	200 	 197 	  
 17:38:43.951678	-199.92	100.06	72.92	0.027477218649000275	3349 	1997 	200 	 197 	  
 17:38:44.466725	-199.92	100.06	72.92	0.027455414559000274	3349 	1997 	200 	 197 	  
 17:38:44.980722	-199.92	100.06	72.87	0.027433782585000274	3349 	1997 	200 	 197 	  
 17:38:45.496144	-199.92	100.01	72.87	0.027412150401000274	3349 	1997 	200 	 197 	  
 17:38:46.009954	-199.92	100.01	72.83	0.027683549832000255	3349 	1997 	200 	 197 	  
 17:38:46.528254	-199.92	100.06	72.83	0.02767994642100025	3349 	1997 	200 	 197 	  
 17:38:47.042951	-199.92	99.96	72.85	0.027383218267000266	3349 	1997 	200 	 197 	  
 17:38:47.559528	-199.92	99.96	72.85	0.027947658231000316	3348 	1997 	200 	 197 	  
 17:38:48.072545	-199.92	100.03	72.82	0.027962121883000315	3348 	1997 	200 	 197 	  
 17:38:48.590321	-199.92	100.03	72.82	0.02756634858900028	3348 	1997 	200 	 197 	  
 17:38:49.110108	-199.92	100.01	72.88	0.02755547432700028	3348 	1997 	200 	 197 	  
 17:38:49.626852	-199.92	100.01	72.88	0.027661843105000253	3348 	1997 	200 	 197 	  
 17:38:50.141509	-199.92	100.07	72.87	0.02765822589700025	3348 	1997 	200 	 197 	  
 17:38:50.657670	-199.92	100.07	72.87	0.027303007704000317	3348 	1997 	200 	 197 	  
 17:38:51.174289	-199.92	100.07	72.9	0.027277715815000318	3348 	1997 	200 	 197 	  
 17:38:51.691064	-199.92	100.07	72.87	0.027252401484000318	3348 	1997 	200 	 197 	  
 17:38:52.209362	-199.92	100.03	72.87	0.027227079509000322	3348 	1997 	200 	 197 	  
 17:38:52.724757	-199.92	100.03	72.87	0.02743617381000028	3348 	1997 	200 	 197 	  
 17:38:53.242326	-199.92	100.05	72.87	0.027425371956000283	3348 	1997 	200 	 197 	  
 17:38:53.753408	-199.92	100.05	72.85	0.027297257041000302	3348 	1997 	200 	 197 	  
 17:38:54.273450	-199.92	100.07	72.85	0.027279330846000302	3348 	1997 	200 	 197 	  
 17:38:54.791730	-199.92	100.07	72.83	0.027143902443000325	3348 	1997 	200 	 197 	  
 17:38:55.307579	-199.92	100.0	72.83	0.027118506723000327	3348 	1997 	200 	 197 	  
 17:38:55.823951	-199.92	100.0	72.92	0.02750350672300029	3348 	1997 	200 	 197 	  
 17:38:56.339463	-199.92	100.05	72.92	0.02750350672300029	3348 	1997 	200 	 197 	  
 17:38:56.856141	-199.92	100.05	72.88	0.027210463803000306	3348 	1997 	200 	 197 	  
 17:38:57.368212	-199.92	100.1	72.88	0.027192380073000306	3348 	1997 	200 	 197 	  
 17:38:57.883675	-199.92	100.1	72.85	0.026881465313000324	3348 	1997 	200 	 197 	  
 17:38:58.399028	-199.92	100.1	72.85	0.02684545269300033	3348 	1997 	200 	 197 	  
 17:38:58.913869	-199.92	100.1	72.82	0.026809304623000327	3348 	1997 	200 	 197 	  
 17:38:59.427938	-199.92	100.03	72.82	0.026773339113000328	3348 	1997 	200 	 197 	  
 17:38:59.945068	-199.92	99.98	72.89	0.02714754366400029	3348 	1998 	200 	 197 	  
 17:39:00.461863	-199.92	99.98	72.89	0.027429783484000266	3348 	1997 	200 	 197 	  
 17:39:00.977479	-199.92	99.96	72.85	0.027437018614000264	3348 	1997 	200 	 197 	  
 17:39:01.493310	-199.92	99.96	72.85	0.027561455862000327	3348 	1997 	200 	 197 	  
 17:39:02.008621	-199.92	99.96	72.85	0.027575899130000327	3348 	1998 	200 	 197 	  
 17:39:02.522416	-199.92	99.96	72.85	0.02759032783800033	3348 	1997 	200 	 197 	  
 17:39:03.039488	-199.92	99.92	72.83	0.027604714098000336	3348 	1997 	200 	 197 	  
 17:39:03.552841	-199.92	99.92	72.83	0.02785367013000029	3348 	1997 	200 	 197 	  
